*Panel elements
PID=1, EIDs = 72420, 72421, 72451, 72450
PID=2, EIDs = 72424, 72455, 72425, 72454

Time (s),σx (PID=1),σy (PID=1),τxy (PID=1),UF (PID=1),Buckling Safety (PID=1),σx (PID=2),σy (PID=2),τxy (PID=2),UF (PID=2),Buckling Safety (PID=2)
515.69,1.787,-56.760,5.986,0.003089,Pass,7.650,-51.963,2.111,0.011840,Pass
515.70,1.748,-57.197,5.995,0.003040,Pass,7.612,-52.376,2.110,0.011767,Pass
515.71,1.705,-57.665,5.991,0.002982,Pass,7.572,-52.820,2.096,0.011689,Pass
515.72,1.665,-58.106,5.977,0.002925,Pass,7.533,-53.239,2.073,0.011613,Pass
515.74,1.625,-58.549,5.961,0.002866,Pass,7.496,-53.661,2.047,0.011538,Pass
515.75,1.585,-58.991,5.946,0.002808,Pass,7.458,-54.083,2.023,0.011462,Pass
515.76,1.550,-59.380,5.932,0.002757,Pass,7.425,-54.454,2.002,0.011397,Pass
515.78,1.518,-59.728,5.925,0.002714,Pass,7.395,-54.788,1.988,0.011339,Pass
515.79,1.493,-60.004,5.932,0.002686,Pass,7.372,-55.054,1.990,0.011295,Pass
515.80,1.473,-60.232,5.962,0.002671,Pass,7.353,-55.275,2.016,0.011263,Pass
515.81,1.458,-60.401,6.011,0.002672,Pass,7.339,-55.442,2.062,0.011243,Pass
515.83,1.449,-60.494,6.075,0.002686,Pass,7.332,-55.535,2.125,0.011238,Pass
515.84,1.447,-60.525,6.149,0.002714,Pass,7.330,-55.568,2.201,0.011245,Pass
515.85,1.449,-60.493,6.230,0.002750,Pass,7.334,-55.542,2.283,0.011264,Pass
515.86,1.457,-60.407,6.316,0.002796,Pass,7.342,-55.461,2.373,0.011294,Pass
515.88,1.468,-60.283,6.405,0.002847,Pass,7.354,-55.343,2.466,0.011331,Pass
515.89,1.485,-60.101,6.490,0.002905,Pass,7.370,-55.169,2.556,0.011377,Pass
515.90,1.502,-59.904,6.573,0.002963,Pass,7.388,-54.979,2.644,0.011426,Pass
515.91,1.520,-59.702,6.651,0.003020,Pass,7.406,-54.785,2.726,0.011476,Pass
515.92,1.541,-59.474,6.723,0.003079,Pass,7.427,-54.566,2.805,0.011529,Pass
515.94,1.559,-59.273,6.790,0.003132,Pass,7.445,-54.373,2.877,0.011577,Pass
515.95,1.575,-59.095,6.853,0.003181,Pass,7.461,-54.203,2.944,0.011621,Pass
515.96,1.589,-58.933,6.908,0.003225,Pass,7.476,-54.051,3.003,0.011660,Pass
515.97,1.602,-58.802,6.958,0.003264,Pass,7.488,-53.929,3.057,0.011694,Pass
515.99,1.609,-58.724,6.999,0.003292,Pass,7.495,-53.861,3.100,0.011717,Pass
516.00,1.612,-58.692,7.028,0.003310,Pass,7.499,-53.838,3.131,0.011730,Pass
516.01,1.613,-58.690,7.045,0.003319,Pass,7.499,-53.846,3.149,0.011734,Pass
516.03,1.608,-58.758,7.048,0.003313,Pass,7.494,-53.921,3.151,0.011725,Pass
516.04,1.598,-58.873,7.041,0.003297,Pass,7.484,-54.041,3.142,0.011705,Pass
516.05,1.584,-59.031,7.030,0.003275,Pass,7.471,-54.204,3.129,0.011677,Pass
516.06,1.568,-59.222,7.016,0.003246,Pass,7.455,-54.399,3.111,0.011643,Pass
516.08,1.549,-59.435,7.000,0.003215,Pass,7.437,-54.615,3.091,0.011604,Pass
516.09,1.529,-59.665,6.990,0.003185,Pass,7.417,-54.847,3.077,0.011564,Pass
516.10,1.507,-59.922,6.985,0.003154,Pass,7.396,-55.104,3.067,0.011522,Pass
516.11,1.486,-60.155,6.991,0.003131,Pass,7.377,-55.336,3.069,0.011485,Pass
516.13,1.466,-60.384,7.004,0.003111,Pass,7.358,-55.563,3.078,0.011451,Pass
516.14,1.448,-60.585,7.025,0.003099,Pass,7.341,-55.761,3.096,0.011424,Pass
516.15,1.433,-60.761,7.055,0.003093,Pass,7.327,-55.934,3.123,0.011402,Pass
516.16,1.419,-60.912,7.094,0.003095,Pass,7.315,-56.080,3.159,0.011387,Pass
516.17,1.409,-61.028,7.136,0.003101,Pass,7.306,-56.192,3.198,0.011379,Pass
516.19,1.400,-61.126,7.182,0.003113,Pass,7.299,-56.284,3.243,0.011374,Pass
516.20,1.395,-61.183,7.229,0.003129,Pass,7.295,-56.336,3.289,0.011377,Pass
516.21,1.393,-61.206,7.276,0.003149,Pass,7.294,-56.356,3.336,0.011386,Pass
516.22,1.395,-61.189,7.321,0.003173,Pass,7.297,-56.339,3.382,0.011402,Pass
516.24,1.403,-61.102,7.366,0.003205,Pass,7.306,-56.255,3.429,0.011429,Pass
516.25,1.414,-60.985,7.410,0.003240,Pass,7.318,-56.146,3.478,0.011463,Pass
516.26,1.428,-60.828,7.457,0.003281,Pass,7.333,-56.003,3.530,0.011504,Pass
516.28,1.446,-60.641,7.504,0.003327,Pass,7.351,-55.832,3.583,0.011551,Pass
516.29,1.464,-60.451,7.550,0.003372,Pass,7.370,-55.663,3.636,0.011599,Pass
516.30,1.484,-60.241,7.593,0.003419,Pass,7.390,-55.477,3.686,0.011649,Pass
516.31,1.501,-60.056,7.634,0.003462,Pass,7.408,-55.318,3.734,0.011695,Pass
516.33,1.514,-59.920,7.673,0.003498,Pass,7.422,-55.206,3.779,0.011732,Pass
516.34,1.523,-59.830,7.708,0.003528,Pass,7.432,-55.138,3.819,0.011761,Pass
516.35,1.526,-59.811,7.740,0.003548,Pass,7.435,-55.137,4.309,0.011900,Pass
516.36,1.522,-59.863,7.769,0.003557,Pass,7.432,-55.202,4.339,0.011903,Pass
516.38,1.509,-60.009,7.795,0.003555,Pass,7.422,-55.356,4.366,0.011891,Pass
516.39,1.489,-60.241,7.818,0.003541,Pass,7.404,-55.587,4.387,0.011863,Pass
516.40,1.461,-60.555,7.838,0.003516,Pass,7.378,-55.894,4.402,0.011819,Pass
516.41,1.426,-60.941,7.855,0.003481,Pass,7.346,-56.266,4.413,0.011762,Pass
516.42,1.384,-61.412,7.871,0.003437,Pass,7.307,-56.716,4.421,0.011691,Pass
516.44,1.337,-61.930,7.880,0.003383,Pass,7.264,-57.207,4.419,0.011608,Pass
516.45,1.286,-62.497,7.889,0.003325,Pass,7.217,-57.743,4.418,0.011519,Pass
516.46,1.234,-63.071,7.898,0.003266,Pass,7.169,-58.284,4.415,0.011428,Pass
516.47,1.181,-63.655,7.910,0.003209,Pass,7.125,-58.835,4.416,0.011345,Pass
516.49,1.132,-64.200,7.929,0.003160,Pass,7.084,-59.350,4.424,0.011270,Pass
516.50,1.088,-64.683,7.961,0.003125,Pass,7.047,-59.809,4.446,0.011209,Pass
516.51,1.051,-65.088,7.997,0.003102,Pass,7.017,-60.195,4.475,0.011161,Pass
516.53,1.024,-65.396,8.034,0.003090,Pass,6.995,-60.492,4.507,0.011130,Pass
516.54,1.006,-65.605,8.073,0.003089,Pass,6.981,-60.698,4.544,0.011114,Pass
516.55,0.998,-65.699,8.111,0.003101,Pass,6.977,-60.798,4.584,0.011118,Pass
516.56,1.000,-65.678,8.148,0.003124,Pass,6.981,-60.792,4.624,0.011139,Pass
516.58,1.014,-65.538,8.179,0.003156,Pass,6.995,-60.674,4.661,0.011177,Pass
516.59,1.036,-65.301,8.196,0.003191,Pass,7.017,-60.465,4.688,0.011226,Pass
516.60,1.065,-64.994,8.201,0.003227,Pass,7.045,-60.191,4.703,0.011283,Pass
516.61,1.100,-64.618,8.193,0.003264,Pass,7.078,-59.851,4.708,0.011346,Pass
516.63,1.136,-64.234,8.175,0.003296,Pass,7.112,-59.504,4.702,0.011408,Pass
516.64,1.173,-63.831,8.144,0.003324,Pass,7.147,-59.135,4.683,0.011468,Pass
516.65,1.206,-63.475,8.101,0.003340,Pass,7.179,-58.811,4.650,0.011517,Pass
516.66,1.234,-63.170,8.042,0.003343,Pass,7.206,-58.533,4.601,0.011553,Pass
516.67,1.255,-62.946,7.970,0.003330,Pass,7.226,-58.328,4.536,0.011572,Pass
516.69,1.269,-62.804,7.883,0.003301,Pass,7.240,-58.200,4.454,0.011574,Pass
516.70,1.273,-62.760,7.783,0.003254,Pass,7.246,-58.163,4.357,0.011556,Pass
516.71,1.268,-62.827,7.672,0.003191,Pass,7.243,-58.230,3.780,0.011394,Pass
516.72,1.252,-63.012,7.553,0.003111,Pass,7.230,-58.409,3.658,0.011341,Pass
516.74,1.227,-63.296,7.425,0.003017,Pass,7.210,-58.682,3.525,0.011270,Pass
516.75,1.194,-63.660,7.295,0.002914,Pass,7.183,-59.033,3.387,0.011188,Pass
516.76,1.156,-64.092,7.165,0.002806,Pass,7.150,-59.448,3.248,0.011096,Pass
516.78,1.109,-64.618,7.036,0.002689,Pass,7.111,-59.955,3.108,0.010992,Pass
516.79,1.062,-65.146,6.912,0.002577,Pass,7.070,-60.464,2.973,0.010889,Pass
516.80,1.013,-65.696,6.789,0.002465,Pass,7.029,-60.996,2.839,0.010785,Pass
516.81,0.966,-66.230,6.668,0.002357,Pass,6.988,-61.514,2.707,0.010685,Pass
516.83,0.919,-66.758,6.553,0.002253,Pass,6.948,-62.028,2.581,0.010588,Pass
516.84,0.879,-67.215,6.438,0.002158,Pass,6.914,-62.475,2.457,0.010503,Pass
516.85,0.844,-67.606,6.330,0.002074,Pass,6.884,-62.858,2.342,0.010431,Pass
516.86,0.819,-67.901,6.228,0.002004,Pass,6.863,-63.149,2.235,0.010374,Pass
516.88,0.800,-68.118,6.135,0.001945,Pass,6.847,-63.366,2.138,0.010331,Pass
516.89,0.791,-68.228,6.049,0.001901,Pass,6.840,-63.481,2.051,0.010306,Pass
516.90,0.792,-68.234,5.977,0.001872,Pass,6.842,-63.494,1.980,0.010299,Pass
516.91,0.801,-68.144,5.917,0.001858,Pass,6.850,-63.417,1.923,0.010308,Pass
516.92,0.819,-67.956,5.867,0.001859,Pass,6.867,-63.244,1.879,0.010334,Pass
516.94,0.844,-67.680,5.830,0.001872,Pass,6.891,-62.986,1.849,0.010374,Pass
516.95,0.877,-67.325,5.807,0.001900,Pass,6.921,-62.652,1.835,0.010428,Pass
516.96,0.916,-66.905,5.797,0.001940,Pass,6.955,-62.257,1.836,0.010493,Pass
516.97,0.958,-66.443,5.796,0.001987,Pass,6.993,-61.822,1.847,0.010565,Pass
516.99,1.004,-65.950,5.798,0.002039,Pass,7.034,-61.356,1.861,0.010643,Pass
517.00,1.052,-65.428,5.795,0.002094,Pass,7.077,-60.862,1.871,0.010725,Pass
517.01,1.097,-64.934,5.790,0.002145,Pass,7.118,-60.396,1.879,0.010803,Pass
517.03,1.143,-64.438,5.779,0.002195,Pass,7.160,-59.928,1.882,0.010881,Pass
517.04,1.186,-63.965,5.770,0.002243,Pass,7.199,-59.484,1.885,0.010955,Pass
517.05,1.225,-63.538,5.763,0.002288,Pass,7.235,-59.085,1.890,0.011023,Pass
517.06,1.260,-63.160,5.753,0.002326,Pass,7.267,-58.734,1.891,0.011084,Pass
517.08,1.286,-62.879,5.737,0.002352,Pass,7.292,-58.476,1.884,0.011130,Pass
517.09,1.303,-62.699,5.718,0.002365,Pass,7.308,-58.315,1.873,0.011160,Pass
517.10,1.311,-62.625,5.698,0.002367,Pass,7.317,-58.253,1.857,0.011174,Pass
517.11,1.305,-62.687,5.680,0.002354,Pass,7.315,-58.322,1.842,0.011169,Pass
517.13,1.287,-62.891,5.669,0.002327,Pass,7.302,-58.523,1.830,0.011142,Pass
517.14,1.259,-63.212,5.662,0.002290,Pass,7.279,-58.833,1.819,0.011098,Pass
517.15,1.217,-63.671,5.658,0.002238,Pass,7.245,-59.273,1.808,0.011032,Pass
517.16,1.163,-64.273,5.668,0.002176,Pass,7.200,-59.846,1.808,0.010949,Pass
517.17,1.098,-64.987,5.696,0.002110,Pass,7.147,-60.523,1.823,0.010849,Pass
517.19,1.024,-65.795,5.749,0.002044,Pass,7.085,-61.286,1.861,0.010739,Pass
517.20,0.944,-66.680,5.818,0.001979,Pass,7.018,-62.121,1.914,0.010619,Pass
517.21,0.857,-67.629,5.903,0.001915,Pass,6.945,-63.013,1.980,0.010492,Pass
517.22,0.768,-68.606,6.006,0.001858,Pass,6.870,-63.929,2.063,0.010364,Pass
517.24,0.679,-69.575,6.119,0.001810,Pass,6.796,-64.834,2.157,0.010238,Pass
517.25,0.592,-70.524,6.248,0.001773,Pass,6.723,-65.719,2.267,0.010120,Pass
517.26,0.511,-71.407,6.389,0.001752,Pass,6.655,-66.541,2.391,0.010014,Pass
517.28,0.437,-72.210,6.541,0.001747,Pass,6.594,-67.286,2.527,0.009924,Pass
517.29,0.373,-72.900,6.683,0.001751,Pass,6.542,-67.924,2.655,0.009849,Pass
517.30,0.321,-73.468,6.813,0.001763,Pass,6.499,-68.444,2.775,0.009793,Pass
517.31,0.283,-73.879,6.925,0.001781,Pass,6.469,-68.818,2.880,0.009757,Pass
517.33,0.258,-74.142,7.027,0.001808,Pass,6.451,-69.054,2.978,0.009742,Pass
517.34,0.247,-74.248,7.130,0.001848,Pass,6.445,-69.144,3.082,0.009753,Pass
517.35,0.252,-74.201,7.218,0.001894,Pass,6.451,-69.092,3.175,0.009784,Pass
517.36,0.266,-74.030,7.291,0.001941,Pass,6.467,-68.926,3.254,0.009830,Pass
517.38,0.295,-73.714,7.345,0.001991,Pass,6.495,-68.626,3.319,0.009895,Pass
517.39,0.333,-73.303,7.386,0.002043,Pass,6.530,-68.239,3.372,0.009971,Pass
517.40,0.377,-72.822,7.423,0.002100,Pass,6.571,-67.788,3.423,0.010057,Pass
517.41,0.426,-72.281,7.464,0.002166,Pass,6.616,-67.284,3.480,0.010153,Pass
517.42,0.476,-71.733,7.505,0.002234,Pass,6.662,-66.776,3.537,0.010251,Pass
517.44,0.525,-71.199,7.549,0.002303,Pass,6.706,-66.281,3.597,0.010348,Pass
517.45,0.571,-70.705,7.598,0.002373,Pass,6.747,-65.825,3.659,0.010439,Pass
517.46,0.612,-70.264,7.657,0.002444,Pass,6.784,-65.417,3.732,0.010524,Pass
517.47,0.643,-69.922,7.732,0.002514,Pass,6.813,-65.101,3.816,0.010599,Pass
517.49,0.668,-69.647,7.819,0.002585,Pass,6.835,-64.845,3.911,0.010665,Pass
517.50,0.682,-69.496,7.914,0.002649,Pass,6.849,-64.703,4.496,0.010853,Pass
517.51,0.688,-69.432,8.024,0.002714,Pass,6.854,-64.639,4.609,0.010898,Pass
517.53,0.684,-69.477,8.144,0.002774,Pass,6.851,-64.675,4.730,0.010930,Pass
517.54,0.671,-69.608,8.265,0.002826,Pass,6.842,-64.788,4.847,0.010949,Pass
517.55,0.650,-69.843,8.390,0.002873,Pass,6.823,-64.993,4.968,0.010955,Pass
517.56,0.620,-70.156,8.516,0.002914,Pass,6.799,-65.270,5.087,0.010949,Pass
517.58,0.584,-70.539,8.623,0.002938,Pass,6.769,-65.611,5.185,0.010926,Pass
517.59,0.543,-70.984,8.715,0.002950,Pass,6.733,-66.007,5.267,0.010889,Pass
517.60,0.497,-71.482,8.792,0.002950,Pass,6.694,-66.454,5.332,0.010840,Pass
517.61,0.446,-72.028,8.866,0.002945,Pass,6.651,-66.948,5.393,0.010782,Pass
517.63,0.395,-72.574,8.921,0.002931,Pass,6.608,-67.445,5.436,0.010718,Pass
517.64,0.347,-73.102,8.956,0.002908,Pass,6.566,-67.927,5.458,0.010649,Pass
517.65,0.299,-73.626,8.971,0.002875,Pass,6.525,-68.411,5.462,0.010575,Pass
517.66,0.254,-74.113,8.967,0.002835,Pass,6.487,-68.864,5.448,0.010501,Pass
517.67,0.216,-74.530,8.947,0.002794,Pass,6.455,-69.258,5.420,0.010431,Pass
517.69,0.186,-74.860,8.918,0.002753,Pass,6.429,-69.573,5.384,0.010371,Pass
517.70,0.165,-75.097,8.881,0.002716,Pass,6.412,-69.808,5.343,0.010324,Pass
517.71,0.153,-75.235,8.832,0.002678,Pass,6.402,-69.952,5.292,0.010289,Pass
517.72,0.152,-75.257,8.754,0.002631,Pass,6.401,-69.988,5.215,0.010260,Pass
517.74,0.161,-75.167,8.667,0.002588,Pass,6.410,-69.921,5.133,0.010248,Pass
517.75,0.179,-74.973,8.567,0.002544,Pass,6.426,-69.754,5.039,0.010247,Pass
517.76,0.207,-74.671,8.461,0.002505,Pass,6.451,-69.484,4.941,0.010259,Pass
517.78,0.241,-74.313,8.352,0.002471,Pass,6.480,-69.158,4.841,0.010281,Pass
517.79,0.278,-73.907,8.248,0.002444,Pass,6.514,-68.784,4.747,0.010311,Pass
517.80,0.317,-73.481,8.147,0.002422,Pass,6.548,-68.388,4.656,0.010347,Pass
517.81,0.358,-73.029,8.044,0.002403,Pass,6.584,-67.963,4.563,0.010385,Pass
517.83,0.396,-72.618,7.943,0.002383,Pass,6.618,-67.573,3.982,0.010281,Pass
517.84,0.430,-72.237,7.846,0.002364,Pass,6.648,-67.206,3.893,0.010313,Pass
517.85,0.460,-71.903,7.755,0.002345,Pass,6.674,-66.880,3.809,0.010340,Pass
517.86,0.486,-71.618,7.669,0.002325,Pass,6.696,-66.600,3.728,0.010360,Pass
517.88,0.505,-71.403,7.585,0.002302,Pass,6.712,-66.385,3.647,0.010371,Pass
517.89,0.516,-71.278,7.515,0.002277,Pass,6.721,-66.257,3.579,0.010372,Pass
517.90,0.521,-71.217,7.463,0.002256,Pass,6.726,-66.191,3.526,0.010367,Pass
517.91,0.518,-71.247,7.418,0.002231,Pass,6.723,-66.214,3.479,0.010350,Pass
517.92,0.509,-71.347,7.386,0.002206,Pass,6.714,-66.308,3.443,0.010326,Pass
517.94,0.492,-71.540,7.357,0.002176,Pass,6.698,-66.492,3.409,0.010289,Pass
517.95,0.472,-71.765,7.330,0.002144,Pass,6.679,-66.709,3.376,0.010247,Pass
517.96,0.447,-72.053,7.297,0.002104,Pass,6.656,-66.989,3.336,0.010195,Pass
517.97,0.418,-72.377,7.266,0.002062,Pass,6.630,-67.305,3.298,0.010138,Pass
517.99,0.390,-72.701,7.224,0.002015,Pass,6.603,-67.623,3.246,0.010078,Pass
518.00,0.359,-73.046,7.189,0.001971,Pass,6.576,-67.962,3.204,0.010018,Pass
518.01,0.330,-73.372,7.156,0.001930,Pass,6.549,-68.284,3.163,0.009961,Pass
518.03,0.306,-73.648,7.116,0.001890,Pass,6.527,-68.557,3.116,0.009910,Pass
518.04,0.285,-73.879,7.069,0.001851,Pass,6.508,-68.787,3.063,0.009865,Pass
518.05,0.272,-74.038,7.028,0.001820,Pass,6.495,-68.946,3.017,0.009832,Pass
518.06,0.263,-74.139,6.982,0.001792,Pass,6.487,-69.049,2.969,0.009807,Pass
518.08,0.263,-74.148,6.934,0.001769,Pass,6.486,-69.063,2.920,0.009796,Pass
518.09,0.268,-74.092,6.888,0.001752,Pass,6.490,-69.013,2.874,0.009795,Pass
518.10,0.280,-73.962,6.844,0.001742,Pass,6.500,-68.891,2.833,0.009805,Pass
518.11,0.296,-73.784,6.813,0.001742,Pass,6.514,-68.723,2.804,0.009825,Pass
518.13,0.318,-73.542,6.781,0.001746,Pass,6.533,-68.493,2.777,0.009854,Pass
518.14,0.345,-73.243,6.750,0.001756,Pass,6.555,-68.209,2.751,0.009892,Pass
518.15,0.375,-72.907,6.718,0.001768,Pass,6.581,-67.890,2.724,0.009934,Pass
518.16,0.406,-72.569,6.680,0.001780,Pass,6.607,-67.570,2.692,0.009976,Pass
518.17,0.437,-72.232,6.646,0.001793,Pass,6.633,-67.253,2.664,0.010019,Pass
518.19,0.470,-71.873,6.613,0.001810,Pass,6.660,-66.917,2.637,0.010065,Pass
518.20,0.500,-71.543,6.581,0.001825,Pass,6.686,-66.611,2.611,0.010107,Pass
518.21,0.530,-71.220,6.542,0.001837,Pass,6.710,-66.314,2.577,0.010146,Pass
518.22,0.557,-70.937,6.496,0.001843,Pass,6.732,-66.058,2.536,0.010179,Pass
518.24,0.583,-70.662,6.436,0.001843,Pass,6.752,-65.809,2.480,0.010207,Pass
518.25,0.605,-70.428,6.374,0.001839,Pass,6.769,-65.603,2.422,0.010229,Pass
518.26,0.625,-70.223,6.311,0.001833,Pass,6.784,-65.425,2.362,0.010247,Pass
518.28,0.641,-70.051,6.259,0.001828,Pass,6.796,-65.279,2.312,0.010262,Pass
518.29,0.656,-69.913,6.207,0.001821,Pass,6.805,-65.164,2.261,0.010271,Pass
518.30,0.666,-69.809,6.157,0.001812,Pass,6.812,-65.083,2.211,0.010276,Pass
518.31,0.675,-69.724,6.108,0.001801,Pass,6.817,-65.017,2.161,0.010278,Pass
518.33,0.681,-69.663,6.064,0.001790,Pass,6.820,-64.971,2.117,0.010278,Pass
518.34,0.685,-69.630,6.033,0.001781,Pass,6.821,-64.950,2.084,0.010275,Pass
518.35,0.688,-69.610,6.014,0.001777,Pass,6.820,-64.938,2.062,0.010271,Pass
518.36,0.689,-69.603,6.009,0.001775,Pass,6.819,-64.936,2.053,0.010267,Pass
518.38,0.689,-69.606,6.011,0.001777,Pass,6.817,-64.940,2.053,0.010263,Pass
518.39,0.691,-69.590,6.014,0.001780,Pass,6.816,-64.923,2.052,0.010261,Pass
518.40,0.693,-69.566,6.007,0.001779,Pass,6.816,-64.898,2.042,0.010260,Pass
518.41,0.699,-69.504,6.000,0.001783,Pass,6.819,-64.833,2.033,0.010264,Pass
518.42,0.709,-69.390,5.989,0.001789,Pass,6.826,-64.719,2.020,0.010275,Pass
518.44,0.722,-69.246,5.973,0.001796,Pass,6.836,-64.576,2.004,0.010291,Pass
518.45,0.742,-69.032,5.943,0.001805,Pass,6.851,-64.370,1.976,0.010316,Pass
518.46,0.768,-68.749,5.914,0.001821,Pass,6.872,-64.099,1.950,0.010351,Pass
518.47,0.794,-68.460,5.898,0.001844,Pass,6.894,-63.828,1.939,0.010390,Pass
518.49,0.825,-68.128,5.893,0.001876,Pass,6.919,-63.519,1.940,0.010438,Pass
518.50,0.857,-67.775,5.911,0.001918,Pass,6.946,-63.196,1.965,0.010492,Pass
518.51,0.890,-67.424,5.949,0.001969,Pass,6.973,-62.878,2.009,0.010548,Pass
518.53,0.923,-67.074,6.003,0.002028,Pass,7.000,-62.564,2.071,0.010607,Pass
518.54,0.953,-66.750,6.071,0.002089,Pass,7.025,-62.277,2.145,0.010665,Pass
518.55,0.981,-66.452,6.150,0.002153,Pass,7.049,-62.014,2.231,0.010721,Pass
518.56,1.003,-66.215,6.243,0.002217,Pass,7.067,-61.808,2.329,0.010770,Pass
518.58,1.022,-66.010,6.344,0.002281,Pass,7.083,-61.629,2.433,0.010815,Pass
518.59,1.034,-65.889,6.450,0.002339,Pass,7.092,-61.527,2.541,0.010850,Pass
518.60,1.041,-65.815,6.564,0.002397,Pass,7.096,-61.464,2.656,0.010879,Pass
518.61,1.042,-65.801,6.680,0.002449,Pass,7.096,-61.453,2.770,0.010899,Pass
518.63,1.036,-65.863,6.799,0.002496,Pass,7.090,-61.508,2.885,0.010909,Pass
518.64,1.027,-65.956,6.913,0.002537,Pass,7.082,-61.588,2.994,0.010914,Pass
518.65,1.015,-66.091,7.028,0.002575,Pass,7.069,-61.704,3.103,0.010913,Pass
518.66,1.000,-66.246,7.136,0.002610,Pass,7.055,-61.837,3.205,0.010909,Pass
518.67,0.983,-66.425,7.240,0.002640,Pass,7.040,-61.991,3.302,0.010900,Pass
518.69,0.967,-66.583,7.339,0.002670,Pass,7.026,-62.124,3.393,0.010895,Pass
518.70,0.953,-66.738,7.429,0.002697,Pass,7.012,-62.256,3.476,0.010888,Pass
518.71,0.940,-66.868,7.514,0.002726,Pass,7.000,-62.368,3.556,0.010885,Pass
518.72,0.931,-66.961,7.587,0.002752,Pass,6.992,-62.448,3.624,0.010885,Pass
518.74,0.925,-67.025,7.650,0.002777,Pass,6.986,-62.506,3.684,0.010888,Pass
518.75,0.926,-67.020,7.697,0.002802,Pass,6.985,-62.502,3.729,0.010898,Pass
518.76,0.929,-66.990,7.738,0.002826,Pass,6.987,-62.480,3.769,0.010912,Pass
518.78,0.938,-66.897,7.776,0.002856,Pass,6.994,-62.405,3.809,0.010935,Pass
518.79,0.953,-66.739,7.812,0.002892,Pass,7.006,-62.270,3.847,0.010966,Pass
518.80,0.971,-66.550,7.853,0.002933,Pass,7.021,-62.111,3.892,0.011006,Pass
518.81,0.997,-66.274,7.887,0.002981,Pass,7.042,-61.870,4.413,0.011190,Pass
518.83,1.026,-65.963,7.922,0.003033,Pass,7.067,-61.596,4.455,0.011249,Pass
518.84,1.059,-65.609,7.954,0.003088,Pass,7.095,-61.281,4.495,0.011313,Pass
518.85,1.095,-65.228,7.986,0.003147,Pass,7.125,-60.936,4.535,0.011381,Pass
518.86,1.130,-64.848,8.021,0.003207,Pass,7.155,-60.589,4.579,0.011451,Pass
518.88,1.166,-64.459,8.056,0.003268,Pass,7.185,-60.229,4.621,0.011521,Pass
518.89,1.200,-64.080,8.093,0.003329,Pass,7.215,-59.872,4.666,0.011590,Pass
518.90,1.231,-63.741,8.133,0.003388,Pass,7.241,-59.548,4.711,0.011653,Pass
518.91,1.257,-63.444,8.171,0.003440,Pass,7.264,-59.258,4.753,0.011709,Pass
518.92,1.280,-63.189,8.213,0.003491,Pass,7.283,-59.003,4.798,0.011760,Pass
518.94,1.298,-62.984,8.250,0.003533,Pass,7.298,-58.793,4.836,0.011800,Pass
518.95,1.314,-62.804,8.288,0.003574,Pass,7.311,-58.605,4.875,0.011837,Pass
518.96,1.324,-62.689,8.326,0.003606,Pass,7.318,-58.476,4.912,0.011864,Pass
518.97,1.331,-62.603,8.360,0.003634,Pass,7.324,-58.378,4.945,0.011885,Pass
518.99,1.334,-62.563,8.388,0.003654,Pass,7.326,-58.326,4.971,0.011897,Pass
519.00,1.335,-62.549,8.408,0.003666,Pass,7.326,-58.301,4.989,0.011903,Pass
519.01,1.332,-62.584,8.420,0.003669,Pass,7.322,-58.327,4.998,0.011899,Pass
519.03,1.326,-62.641,8.424,0.003664,Pass,7.317,-58.379,4.999,0.011890,Pass
519.04,1.320,-62.713,8.417,0.003652,Pass,7.310,-58.448,4.988,0.011874,Pass
519.05,1.313,-62.794,8.402,0.003636,Pass,7.303,-58.530,4.971,0.011854,Pass
519.06,1.305,-62.886,8.372,0.003609,Pass,7.296,-58.625,4.937,0.011829,Pass
519.08,1.300,-62.946,8.332,0.003581,Pass,7.291,-58.694,4.896,0.011806,Pass
519.09,1.297,-62.985,8.280,0.003549,Pass,7.287,-58.743,4.843,0.011783,Pass
519.10,1.296,-63.017,8.228,0.003518,Pass,7.285,-58.785,4.790,0.011761,Pass
519.11,1.295,-63.028,8.171,0.003487,Pass,7.284,-58.807,4.733,0.011742,Pass
519.13,1.299,-62.990,8.107,0.003457,Pass,7.287,-58.778,4.669,0.011726,Pass
519.14,1.304,-62.947,8.036,0.003424,Pass,7.290,-58.742,4.598,0.011711,Pass
519.15,1.312,-62.857,7.962,0.003396,Pass,7.297,-58.656,4.525,0.011702,Pass
519.16,1.322,-62.745,7.889,0.003369,Pass,7.306,-58.546,4.453,0.011697,Pass
519.17,1.333,-62.620,7.821,0.003348,Pass,7.315,-58.420,4.387,0.011696,Pass
519.19,1.346,-62.475,7.764,0.003334,Pass,7.327,-58.270,4.332,0.011701,Pass
519.20,1.359,-62.325,7.716,0.003326,Pass,7.338,-58.114,3.811,0.011583,Pass
519.21,1.375,-62.148,7.674,0.003324,Pass,7.352,-57.930,3.772,0.011599,Pass
519.22,1.391,-61.956,7.641,0.003327,Pass,7.367,-57.730,3.742,0.011620,Pass
519.24,1.406,-61.781,7.617,0.003333,Pass,7.381,-57.546,3.721,0.011641,Pass
519.25,1.423,-61.582,7.601,0.003347,Pass,7.397,-57.341,3.709,0.011668,Pass
519.26,1.440,-61.385,7.595,0.003365,Pass,7.414,-57.142,3.707,0.011699,Pass
519.28,1.456,-61.205,7.588,0.003382,Pass,7.428,-56.959,3.704,0.011726,Pass
