*Panel elements
PID=1, EIDs = 72420, 72421, 72451, 72450
PID=2, EIDs = 72424, 72455, 72425, 72454

Time (s),σx (PID=1),σy (PID=1),τxy (PID=1),UF (PID=1),Buckling Safety (PID=1),σx (PID=2),σy (PID=2),τxy (PID=2),UF (PID=2),Buckling Safety (PID=2)
197.74,5.219,-45.920,6.449,0.008630,Pass,8.630,-42.637,2.788,0.013852,Pass
197.75,5.202,-46.119,6.394,0.008577,Pass,8.613,-42.821,2.728,0.013807,Pass
197.76,5.182,-46.340,6.358,0.008529,Pass,8.594,-43.027,2.689,0.013763,Pass
197.77,5.165,-46.541,6.334,0.008488,Pass,8.577,-43.212,2.661,0.013724,Pass
197.79,5.148,-46.735,6.318,0.008452,Pass,8.561,-43.392,2.642,0.013690,Pass
197.80,5.134,-46.902,6.307,0.008423,Pass,8.547,-43.545,2.628,0.013660,Pass
197.81,5.119,-47.073,6.294,0.008391,Pass,8.533,-43.705,2.614,0.013630,Pass
197.82,5.105,-47.226,6.278,0.008362,Pass,8.520,-43.848,2.595,0.013602,Pass
197.84,5.091,-47.396,6.262,0.008329,Pass,8.506,-44.009,2.578,0.013572,Pass
197.85,5.073,-47.592,6.243,0.008292,Pass,8.490,-44.198,2.557,0.013536,Pass
197.86,5.056,-47.793,6.222,0.008252,Pass,8.473,-44.394,2.533,0.013499,Pass
197.88,5.036,-48.015,6.202,0.008211,Pass,8.455,-44.610,2.510,0.013459,Pass
197.89,5.015,-48.262,6.183,0.008166,Pass,8.434,-44.853,2.488,0.013414,Pass
197.90,4.992,-48.514,6.165,0.008120,Pass,8.412,-45.103,2.466,0.013369,Pass
197.91,4.971,-48.753,6.142,0.008074,Pass,8.392,-45.342,2.440,0.013324,Pass
197.93,4.948,-49.009,6.119,0.008026,Pass,8.370,-45.598,2.413,0.013277,Pass
197.94,4.928,-49.238,6.093,0.007981,Pass,8.350,-45.828,2.383,0.013233,Pass
197.95,4.909,-49.453,6.067,0.007938,Pass,8.331,-46.043,2.354,0.013192,Pass
197.96,4.894,-49.619,6.042,0.007902,Pass,8.316,-46.212,2.327,0.013159,Pass
197.98,4.881,-49.765,6.018,0.007871,Pass,8.303,-46.359,2.301,0.013129,Pass
197.99,4.875,-49.838,5.991,0.007849,Pass,8.296,-46.435,2.272,0.013111,Pass
198.00,4.871,-49.881,5.966,0.007832,Pass,8.292,-46.481,2.247,0.013099,Pass
198.01,4.872,-49.862,5.945,0.007826,Pass,8.293,-46.466,2.226,0.013098,Pass
198.02,4.881,-49.768,5.927,0.007833,Pass,8.300,-46.378,2.210,0.013110,Pass
198.04,4.894,-49.608,5.914,0.007852,Pass,8.313,-46.227,2.200,0.013134,Pass
198.05,4.914,-49.389,5.906,0.007881,Pass,8.331,-46.019,2.197,0.013168,Pass
198.06,4.938,-49.110,5.902,0.007922,Pass,8.355,-45.754,2.199,0.013214,Pass
198.07,4.967,-48.780,5.902,0.007971,Pass,8.382,-45.440,2.206,0.013269,Pass
198.09,4.998,-48.421,5.908,0.008028,Pass,8.412,-45.100,2.220,0.013330,Pass
198.10,5.031,-48.045,5.915,0.008086,Pass,8.444,-44.745,2.235,0.013395,Pass
198.11,5.066,-47.644,5.919,0.008148,Pass,8.478,-44.367,2.248,0.013463,Pass
198.13,5.100,-47.252,5.916,0.008206,Pass,8.511,-43.998,2.254,0.013529,Pass
198.14,5.133,-46.878,5.914,0.008261,Pass,8.542,-43.648,2.259,0.013591,Pass
198.15,5.162,-46.534,5.912,0.008312,Pass,8.571,-43.327,2.265,0.013649,Pass
198.16,5.188,-46.235,5.918,0.008359,Pass,8.596,-43.051,2.278,0.013700,Pass
198.18,5.210,-45.987,5.930,0.008401,Pass,8.617,-42.824,2.295,0.013742,Pass
198.19,5.226,-45.792,5.952,0.008438,Pass,8.632,-42.648,2.321,0.013777,Pass
198.20,5.236,-45.681,5.985,0.008468,Pass,8.641,-42.553,2.357,0.013799,Pass
198.21,5.241,-45.608,6.027,0.008494,Pass,8.646,-42.494,2.399,0.013816,Pass
198.23,5.242,-45.600,6.080,0.008516,Pass,8.645,-42.493,2.452,0.013824,Pass
198.24,5.238,-45.637,6.143,0.008536,Pass,8.641,-42.536,2.515,0.013825,Pass
198.25,5.229,-45.734,6.214,0.008550,Pass,8.632,-42.633,2.583,0.013819,Pass
198.26,5.217,-45.868,6.292,0.008561,Pass,8.619,-42.761,2.657,0.013806,Pass
198.27,5.202,-46.041,6.373,0.008569,Pass,8.603,-42.923,2.734,0.013788,Pass
198.29,5.184,-46.241,6.457,0.008574,Pass,8.584,-43.107,2.811,0.013766,Pass
198.30,5.163,-46.481,6.546,0.008576,Pass,8.562,-43.327,2.894,0.013739,Pass
198.31,5.141,-46.740,6.630,0.008573,Pass,8.539,-43.561,2.971,0.013707,Pass
198.32,5.117,-47.007,6.715,0.008570,Pass,8.515,-43.801,3.047,0.013676,Pass
198.34,5.096,-47.250,6.794,0.008569,Pass,8.492,-44.018,3.118,0.013646,Pass
198.35,5.075,-47.488,6.868,0.008567,Pass,8.471,-44.228,3.185,0.013618,Pass
198.36,5.056,-47.704,6.938,0.008566,Pass,8.451,-44.419,3.248,0.013593,Pass
198.38,5.041,-47.879,7.000,0.008569,Pass,8.435,-44.572,3.305,0.013574,Pass
198.39,5.028,-48.029,7.055,0.008571,Pass,8.421,-44.703,3.354,0.013557,Pass
198.40,5.018,-48.140,7.100,0.008575,Pass,8.410,-44.801,3.394,0.013544,Pass
198.41,5.011,-48.215,7.136,0.008581,Pass,8.402,-44.867,3.428,0.013538,Pass
198.43,5.009,-48.233,7.162,0.008590,Pass,8.399,-44.882,3.451,0.013537,Pass
198.44,5.011,-48.203,7.183,0.008604,Pass,8.401,-44.855,3.470,0.013544,Pass
198.45,5.017,-48.132,7.200,0.008622,Pass,8.405,-44.791,3.487,0.013557,Pass
198.46,5.027,-48.018,7.213,0.008644,Pass,8.414,-44.690,3.501,0.013577,Pass
198.48,5.040,-47.853,7.214,0.008669,Pass,8.427,-44.542,3.504,0.013603,Pass
198.49,5.061,-47.618,7.205,0.008699,Pass,8.445,-44.327,3.499,0.013638,Pass
198.50,5.084,-47.346,7.185,0.008730,Pass,8.467,-44.076,3.483,0.013678,Pass
198.51,5.112,-47.019,7.155,0.008764,Pass,8.494,-43.773,3.458,0.013724,Pass
198.52,5.143,-46.661,7.118,0.008800,Pass,8.524,-43.438,3.427,0.013775,Pass
198.54,5.176,-46.271,7.071,0.008835,Pass,8.556,-43.071,3.386,0.013829,Pass
198.55,5.211,-45.867,7.017,0.008871,Pass,8.590,-42.688,3.340,0.013885,Pass
198.56,5.249,-45.423,6.955,0.008909,Pass,8.626,-42.264,3.284,0.013945,Pass
198.57,5.287,-44.992,6.883,0.008941,Pass,8.663,-41.851,3.219,0.014002,Pass
198.59,5.325,-44.558,6.800,0.008969,Pass,8.699,-41.430,3.143,0.014058,Pass
198.60,5.359,-44.161,6.715,0.008991,Pass,8.732,-41.044,3.063,0.014106,Pass
198.61,5.390,-43.804,6.626,0.009006,Pass,8.761,-40.696,2.978,0.014148,Pass
198.63,5.414,-43.523,6.533,0.009007,Pass,8.784,-40.418,2.887,0.014176,Pass
198.64,5.433,-43.311,6.438,0.008999,Pass,8.802,-40.206,2.794,0.014192,Pass
198.65,5.446,-43.155,6.342,0.008981,Pass,8.813,-40.048,2.696,0.014197,Pass
198.66,5.451,-43.091,6.250,0.008952,Pass,8.817,-39.979,2.602,0.014188,Pass
198.68,5.448,-43.122,6.165,0.008912,Pass,8.812,-40.002,2.512,0.014163,Pass
198.69,5.440,-43.212,6.091,0.008866,Pass,8.802,-40.085,2.431,0.014130,Pass
198.70,5.427,-43.348,6.032,0.008821,Pass,8.788,-40.213,2.365,0.014091,Pass
198.71,5.410,-43.539,5.984,0.008771,Pass,8.769,-40.396,2.308,0.014045,Pass
198.73,5.389,-43.767,5.948,0.008721,Pass,8.747,-40.615,2.263,0.013994,Pass
198.74,5.369,-43.993,5.923,0.008675,Pass,8.725,-40.833,2.228,0.013946,Pass
198.75,5.349,-44.212,5.907,0.008634,Pass,8.703,-41.044,2.203,0.013898,Pass
198.76,5.331,-44.401,5.905,0.008603,Pass,8.683,-41.226,2.192,0.013858,Pass
198.77,5.318,-44.550,5.910,0.008581,Pass,8.668,-41.369,2.188,0.013827,Pass
198.79,5.310,-44.626,5.921,0.008573,Pass,8.658,-41.439,2.192,0.013809,Pass
198.80,5.309,-44.632,5.936,0.008576,Pass,8.654,-41.441,2.201,0.013803,Pass
198.81,5.317,-44.541,5.953,0.008596,Pass,8.659,-41.347,2.214,0.013814,Pass
198.82,5.330,-44.378,5.971,0.008627,Pass,8.670,-41.182,2.230,0.013838,Pass
198.84,5.354,-44.104,5.989,0.008675,Pass,8.691,-40.909,2.247,0.013881,Pass
198.85,5.384,-43.752,6.005,0.008735,Pass,8.718,-40.561,2.264,0.013937,Pass
198.86,5.422,-43.310,6.023,0.008809,Pass,8.752,-40.126,2.285,0.014009,Pass
198.88,5.467,-42.790,6.045,0.008897,Pass,8.794,-39.617,2.312,0.014095,Pass
198.89,5.520,-42.183,6.065,0.008997,Pass,8.843,-39.027,2.338,0.014196,Pass
198.90,5.577,-41.527,6.075,0.009102,Pass,8.896,-38.391,2.355,0.014304,Pass
198.91,5.637,-40.833,6.075,0.009208,Pass,8.952,-37.722,2.364,0.014417,Pass
198.93,5.702,-40.083,6.068,0.009321,Pass,9.013,-37.002,2.366,0.014538,Pass
198.94,5.767,-39.338,6.053,0.009429,Pass,9.074,-36.292,2.362,0.014658,Pass
198.95,5.834,-38.557,6.034,0.009542,Pass,9.137,-35.551,2.353,0.014783,Pass
198.96,5.901,-37.791,6.016,0.009653,Pass,9.199,-34.829,2.346,0.014906,Pass
198.98,5.966,-37.030,5.993,0.009762,Pass,9.261,-34.115,2.334,0.015028,Pass
198.99,6.031,-36.275,5.963,0.009867,Pass,9.322,-33.410,2.314,0.015147,Pass
199.00,6.092,-35.567,5.935,0.009966,Pass,9.379,-32.750,2.297,0.015259,Pass
199.01,6.148,-34.916,5.910,0.010057,Pass,9.431,-32.147,2.282,0.015362,Pass
199.02,6.201,-34.300,5.887,0.010144,Pass,9.480,-31.575,2.266,0.015459,Pass
199.04,6.248,-33.753,5.868,0.010222,Pass,9.524,-31.068,2.254,0.015545,Pass
199.05,6.289,-33.273,5.853,0.010290,Pass,9.562,-30.622,2.245,0.015620,Pass
199.06,6.325,-32.853,5.840,0.010351,Pass,9.595,-30.229,2.237,0.015685,Pass
199.07,6.356,-32.484,5.833,0.010405,Pass,9.623,-29.881,2.232,0.015742,Pass
199.09,6.381,-32.200,5.820,0.010445,Pass,9.645,-29.608,2.221,0.015784,Pass
199.10,6.401,-31.964,5.809,0.010477,Pass,9.662,-29.376,2.209,0.015817,Pass
199.11,6.414,-31.809,5.801,0.010499,Pass,9.673,-29.217,2.199,0.015838,Pass
199.13,6.423,-31.702,5.800,0.010515,Pass,9.679,-29.101,2.195,0.015851,Pass
199.14,6.427,-31.657,5.807,0.010524,Pass,9.681,-29.043,2.198,0.015855,Pass
199.15,6.424,-31.684,5.829,0.010528,Pass,9.677,-29.051,2.215,0.015849,Pass
199.16,6.420,-31.734,5.858,0.010531,Pass,9.670,-29.082,2.238,0.015839,Pass
199.18,6.409,-31.861,5.888,0.010523,Pass,9.658,-29.187,2.262,0.015817,Pass
199.19,6.395,-32.023,5.924,0.010511,Pass,9.642,-29.326,2.290,0.015789,Pass
199.20,6.374,-32.254,5.962,0.010489,Pass,9.620,-29.533,2.319,0.015749,Pass
199.21,6.352,-32.505,5.993,0.010461,Pass,9.597,-29.764,2.342,0.015706,Pass
199.23,6.330,-32.761,6.032,0.010435,Pass,9.573,-30.000,2.372,0.015662,Pass
199.24,6.306,-33.035,6.069,0.010407,Pass,9.547,-30.258,2.401,0.015615,Pass
199.25,6.279,-33.337,6.107,0.010373,Pass,9.520,-30.546,2.429,0.015564,Pass
199.26,6.255,-33.609,6.137,0.010342,Pass,9.495,-30.808,2.452,0.015517,Pass
199.27,6.235,-33.838,6.160,0.010315,Pass,9.473,-31.031,2.469,0.015477,Pass
199.29,6.219,-34.020,6.165,0.010287,Pass,9.456,-31.209,2.467,0.015441,Pass
199.30,6.207,-34.150,6.158,0.010264,Pass,9.443,-31.339,2.456,0.015415,Pass
199.31,6.202,-34.208,6.147,0.010250,Pass,9.437,-31.401,2.443,0.015400,Pass
199.32,6.202,-34.210,6.126,0.010241,Pass,9.436,-31.408,2.421,0.015395,Pass
199.34,6.210,-34.121,6.092,0.010241,Pass,9.443,-31.327,2.389,0.015403,Pass
199.35,6.223,-33.962,6.040,0.010245,Pass,9.456,-31.178,2.339,0.015422,Pass
199.36,6.242,-33.745,5.979,0.010255,Pass,9.475,-30.973,2.283,0.015451,Pass
199.38,6.268,-33.458,5.914,0.010276,Pass,9.500,-30.698,2.224,0.015492,Pass
199.39,6.297,-33.125,5.850,0.010303,Pass,9.528,-30.380,2.166,0.015541,Pass
199.40,6.330,-32.749,5.795,0.010342,Pass,9.561,-30.022,2.119,0.015600,Pass
199.41,6.366,-32.337,5.740,0.010387,Pass,9.596,-29.629,2.073,0.015665,Pass
199.43,6.401,-31.930,5.687,0.010432,Pass,9.632,-29.242,2.030,0.015732,Pass
199.44,6.439,-31.496,5.633,0.010481,Pass,9.670,-28.830,1.986,0.015803,Pass
199.45,6.476,-31.081,5.580,0.010528,Pass,9.706,-28.436,1.942,0.015870,Pass
199.46,6.510,-30.687,5.531,0.010573,Pass,9.741,-28.065,1.904,0.015936,Pass
199.48,6.541,-30.341,5.489,0.010614,Pass,9.771,-27.742,1.871,0.015994,Pass
199.49,6.568,-30.035,5.446,0.010647,Pass,9.798,-27.457,1.836,0.016044,Pass
199.50,6.588,-29.801,5.405,0.010671,Pass,9.819,-27.243,1.802,0.016083,Pass
199.51,6.603,-29.638,5.367,0.010684,Pass,9.834,-27.096,1.770,0.016109,Pass
199.52,6.607,-29.589,5.336,0.010681,Pass,9.840,-27.059,1.743,0.016117,Pass
199.54,6.605,-29.617,5.312,0.010668,Pass,9.838,-27.095,1.720,0.016111,Pass
199.55,6.592,-29.773,5.289,0.010635,Pass,9.826,-27.251,1.698,0.016084,Pass
199.56,6.570,-30.026,5.255,0.010583,Pass,9.805,-27.498,1.661,0.016038,Pass
199.57,6.539,-30.377,5.204,0.010510,Pass,9.776,-27.833,1.604,0.015972,Pass
199.59,6.498,-30.858,5.148,0.010414,Pass,9.736,-28.289,1.540,0.015883,Pass
199.60,6.450,-31.412,5.080,0.010304,Pass,9.689,-28.812,1.462,0.015781,Pass
199.61,6.394,-32.055,5.010,0.010179,Pass,9.635,-29.416,1.380,0.015663,Pass
199.63,6.334,-32.752,4.941,0.010046,Pass,9.575,-30.071,1.297,0.015536,Pass
199.64,6.272,-33.469,4.869,0.009909,Pass,9.515,-30.744,1.211,0.015407,Pass
199.65,6.210,-34.185,4.793,0.009772,Pass,9.455,-31.416,1.121,0.015278,Pass
199.66,6.150,-34.877,4.717,0.009639,Pass,9.396,-32.066,1.031,0.015154,Pass
199.68,6.093,-35.538,4.649,0.009515,Pass,9.341,-32.688,0.951,0.015038,Pass
199.69,6.043,-36.114,4.585,0.009405,Pass,9.293,-33.232,0.877,0.014937,Pass
199.70,6.000,-36.614,4.479,0.009296,Pass,9.252,-33.708,0.815,0.014852,Pass
199.71,5.966,-37.010,4.423,0.009218,Pass,9.220,-34.086,0.755,0.014784,Pass
199.73,5.940,-37.305,4.368,0.009156,Pass,9.197,-34.372,0.698,0.014736,Pass
199.74,5.926,-37.475,4.314,0.009115,Pass,9.185,-34.541,0.645,0.014709,Pass
199.75,5.919,-37.560,4.264,0.009088,Pass,9.180,-34.632,0.599,0.014698,Pass
199.76,5.920,-37.548,4.221,0.009078,Pass,9.184,-34.633,0.562,0.014704,Pass
199.77,5.924,-37.500,4.192,0.009078,Pass,9.191,-34.601,0.540,0.014718,Pass
199.79,5.935,-37.384,4.160,0.009088,Pass,9.204,-34.503,0.516,0.014742,Pass
199.80,5.945,-37.267,4.135,0.009100,Pass,9.217,-34.404,0.499,0.014767,Pass
199.81,5.956,-37.151,4.121,0.009115,Pass,9.230,-34.305,0.493,0.014793,Pass
199.82,5.963,-37.066,4.119,0.009128,Pass,9.239,-34.234,0.497,0.014812,Pass
199.84,5.965,-37.050,4.137,0.009136,Pass,9.243,-34.226,0.519,0.014820,Pass
199.85,5.962,-37.085,4.176,0.009142,Pass,9.242,-34.265,0.562,0.014820,Pass
199.86,5.951,-37.218,4.250,0.009142,Pass,9.232,-34.396,0.637,0.014803,Pass
199.88,5.935,-37.402,4.338,0.009139,Pass,9.218,-34.572,0.723,0.014778,Pass
199.89,5.911,-37.679,4.442,0.009126,Pass,9.195,-34.835,0.824,0.014737,Pass
199.90,5.882,-38.017,4.617,0.009126,Pass,9.167,-35.154,0.940,0.014688,Pass
199.91,5.848,-38.413,4.753,0.009108,Pass,9.133,-35.527,1.070,0.014629,Pass
199.93,5.811,-38.843,4.906,0.009090,Pass,9.096,-35.931,1.215,0.014567,Pass
199.94,5.771,-39.299,5.073,0.009075,Pass,9.057,-36.360,1.372,0.014502,Pass
199.95,5.733,-39.737,5.240,0.009065,Pass,9.019,-36.771,1.530,0.014442,Pass
199.96,5.696,-40.171,5.407,0.009057,Pass,8.982,-37.179,1.688,0.014384,Pass
199.98,5.662,-40.562,5.576,0.009059,Pass,8.947,-37.548,1.849,0.014335,Pass
199.99,5.633,-40.889,5.735,0.009068,Pass,8.919,-37.856,2.001,0.014298,Pass
200.00,5.612,-41.140,5.881,0.009086,Pass,8.897,-38.094,2.142,0.014274,Pass
200.01,5.597,-41.306,6.020,0.009116,Pass,8.882,-38.252,2.278,0.014265,Pass
200.02,5.591,-41.377,6.138,0.009153,Pass,8.876,-38.323,2.395,0.014270,Pass
200.04,5.595,-41.334,6.239,0.009201,Pass,8.879,-38.286,2.497,0.014294,Pass
200.05,5.609,-41.173,6.316,0.009258,Pass,8.893,-38.140,2.577,0.014334,Pass
200.06,5.633,-40.896,6.365,0.009321,Pass,8.916,-37.885,2.633,0.014390,Pass
200.07,5.668,-40.500,6.383,0.009390,Pass,8.951,-37.520,2.660,0.014463,Pass
200.09,5.713,-39.981,6.374,0.009467,Pass,8.996,-37.040,2.664,0.014553,Pass
200.10,5.766,-39.379,6.344,0.009547,Pass,9.048,-36.483,2.648,0.014655,Pass
200.11,5.825,-38.696,6.294,0.009633,Pass,9.107,-35.850,2.615,0.014767,Pass
200.13,5.888,-37.975,6.239,0.009722,Pass,9.169,-35.183,2.577,0.014884,Pass
200.14,5.949,-37.274,6.178,0.009806,Pass,9.230,-34.536,2.533,0.014999,Pass
200.15,6.010,-36.580,6.117,0.009890,Pass,9.290,-33.896,2.489,0.015112,Pass
200.16,6.064,-35.950,6.058,0.009965,Pass,9.345,-33.317,2.445,0.015214,Pass
200.18,6.112,-35.399,6.006,0.010030,Pass,9.392,-32.812,2.405,0.015303,Pass
200.19,6.152,-34.941,5.951,0.010080,Pass,9.431,-32.392,2.361,0.015375,Pass
200.20,6.182,-34.600,5.900,0.010114,Pass,9.460,-32.083,2.318,0.015426,Pass
200.21,6.201,-34.377,5.857,0.010133,Pass,9.478,-31.881,2.279,0.015457,Pass
200.23,6.208,-34.299,5.821,0.010130,Pass,9.485,-31.815,2.244,0.015464,Pass
200.24,6.207,-34.312,5.782,0.010113,Pass,9.482,-31.832,2.203,0.015454,Pass
200.25,6.196,-34.440,5.749,0.010081,Pass,9.470,-31.955,2.167,0.015424,Pass
200.26,6.174,-34.688,5.717,0.010029,Pass,9.448,-32.190,2.128,0.015374,Pass
200.27,6.146,-35.003,5.679,0.009965,Pass,9.420,-32.486,2.082,0.015311,Pass
200.29,6.113,-35.387,5.629,0.009886,Pass,9.386,-32.844,2.021,0.015235,Pass
200.30,6.075,-35.824,5.581,0.009799,Pass,9.348,-33.252,1.961,0.015150,Pass
200.31,6.036,-36.276,5.522,0.009707,Pass,9.308,-33.674,1.890,0.015061,Pass
200.32,5.994,-36.755,5.462,0.009610,Pass,9.266,-34.122,1.819,0.014968,Pass
200.34,5.955,-37.209,5.399,0.009516,Pass,9.227,-34.549,1.744,0.014880,Pass
200.35,5.916,-37.645,5.348,0.009430,Pass,9.189,-34.961,1.682,0.014798,Pass
200.36,5.882,-38.045,5.302,0.009351,Pass,9.155,-35.342,1.627,0.014723,Pass
200.38,5.852,-38.385,5.264,0.009285,Pass,9.126,-35.669,1.582,0.014660,Pass
200.39,5.830,-38.635,5.243,0.009238,Pass,9.104,-35.914,1.555,0.014615,Pass
200.40,5.812,-38.833,5.240,0.009205,Pass,9.088,-36.114,1.549,0.014581,Pass
200.41,5.803,-38.935,5.247,0.009192,Pass,9.080,-36.224,1.556,0.014566,Pass
200.43,5.802,-38.943,5.267,0.009197,Pass,9.079,-36.246,1.577,0.014567,Pass
200.44,5.805,-38.906,5.293,0.009211,Pass,9.084,-36.225,1.605,0.014579,Pass
200.45,5.816,-38.774,5.321,0.009241,Pass,9.096,-36.113,1.637,0.014607,Pass
200.46,5.830,-38.616,5.352,0.009276,Pass,9.111,-35.973,1.673,0.014640,Pass
200.48,5.846,-38.432,5.382,0.009316,Pass,9.127,-35.805,1.709,0.014677,Pass
200.49,5.864,-38.227,5.415,0.009359,Pass,9.146,-35.614,1.747,0.014719,Pass
200.50,5.884,-37.997,5.447,0.009407,Pass,9.167,-35.396,1.784,0.014765,Pass
200.51,5.902,-37.786,5.478,0.009451,Pass,9.186,-35.194,1.820,0.014807,Pass
200.52,5.922,-37.561,5.500,0.009494,Pass,9.206,-34.974,1.846,0.014850,Pass
200.54,5.938,-37.378,5.518,0.009530,Pass,9.222,-34.792,1.868,0.014886,Pass
200.55,5.954,-37.199,5.527,0.009561,Pass,9.238,-34.613,1.879,0.014919,Pass
200.56,5.965,-37.067,5.533,0.009584,Pass,9.250,-34.479,1.887,0.014943,Pass
200.57,5.975,-36.955,5.533,0.009602,Pass,9.260,-34.364,1.888,0.014963,Pass
200.59,5.982,-36.881,5.528,0.009612,Pass,9.266,-34.287,1.883,0.014975,Pass
200.60,5.984,-36.851,5.517,0.009613,Pass,9.269,-34.254,1.872,0.014980,Pass
200.61,5.985,-36.844,5.497,0.009606,Pass,9.269,-34.246,1.850,0.014978,Pass
200.63,5.985,-36.842,5.468,0.009596,Pass,9.269,-34.245,1.820,0.014973,Pass
200.64,5.982,-36.867,5.430,0.009577,Pass,9.266,-34.274,1.779,0.014963,Pass
200.65,5.980,-36.889,5.386,0.009558,Pass,9.264,-34.302,1.734,0.014953,Pass
200.66,5.980,-36.890,5.337,0.009540,Pass,9.263,-34.313,1.684,0.014945,Pass
200.68,5.980,-36.888,5.290,0.009524,Pass,9.262,-34.324,1.636,0.014939,Pass
200.69,5.982,-36.864,5.250,0.009513,Pass,9.264,-34.315,1.596,0.014938,Pass
200.70,5.988,-36.792,5.219,0.009513,Pass,9.269,-34.259,1.566,0.014946,Pass
200.71,5.994,-36.722,5.207,0.009520,Pass,9.275,-34.206,1.555,0.014955,Pass
200.73,6.002,-36.631,5.211,0.009535,Pass,9.282,-34.133,1.561,0.014971,Pass
200.74,6.013,-36.504,5.223,0.009559,Pass,9.293,-34.019,1.575,0.014993,Pass
200.75,6.028,-36.335,5.232,0.009589,Pass,9.307,-33.863,1.588,0.015023,Pass
200.76,6.047,-36.116,5.237,0.009625,Pass,9.326,-33.653,1.596,0.015062,Pass
200.77,6.071,-35.844,5.236,0.009668,Pass,9.349,-33.389,1.600,0.015110,Pass
200.79,6.097,-35.544,5.234,0.009715,Pass,9.376,-33.095,1.603,0.015163,Pass
200.80,6.128,-35.192,5.230,0.009769,Pass,9.407,-32.748,1.606,0.015225,Pass
200.81,6.163,-34.795,5.226,0.009831,Pass,9.441,-32.357,1.609,0.015296,Pass
200.82,6.197,-34.407,5.229,0.009894,Pass,9.476,-31.974,1.620,0.015367,Pass
200.84,6.232,-34.006,5.236,0.009960,Pass,9.512,-31.579,1.636,0.015441,Pass
200.85,6.267,-33.617,5.254,0.010030,Pass,9.547,-31.197,1.662,0.015514,Pass
200.86,6.297,-33.280,5.290,0.010096,Pass,9.577,-30.868,1.706,0.015580,Pass
200.88,6.318,-33.037,5.341,0.010153,Pass,9.599,-30.632,1.764,0.015632,Pass
200.89,6.334,-32.851,5.408,0.010206,Pass,9.616,-30.455,1.836,0.015675,Pass
200.90,6.341,-32.772,5.484,0.010247,Pass,9.624,-30.380,1.915,0.015701,Pass
200.91,6.341,-32.777,5.567,0.010276,Pass,9.625,-30.389,1.999,0.015713,Pass
200.93,6.329,-32.912,5.657,0.010288,Pass,9.614,-30.522,2.087,0.015704,Pass
200.94,6.310,-33.126,5.743,0.010287,Pass,9.597,-30.730,2.170,0.015680,Pass
200.95,6.284,-33.425,5.825,0.010270,Pass,9.572,-31.019,2.247,0.015641,Pass
200.96,6.251,-33.804,5.902,0.010240,Pass,9.540,-31.382,2.317,0.015587,Pass
200.98,6.213,-34.243,5.976,0.010200,Pass,9.503,-31.798,2.383,0.015523,Pass
200.99,6.169,-34.745,6.047,0.010150,Pass,9.461,-32.272,2.446,0.015448,Pass
201.00,6.123,-35.275,6.116,0.010094,Pass,9.416,-32.769,2.503,0.015367,Pass
201.01,6.074,-35.832,6.179,0.010032,Pass,9.369,-33.289,2.555,0.015281,Pass
201.02,6.026,-36.394,6.238,0.009969,Pass,9.322,-33.808,2.602,0.015194,Pass
201.04,5.977,-36.956,6.289,0.009903,Pass,9.275,-34.326,2.642,0.015107,Pass
201.05,5.932,-37.479,6.332,0.009840,Pass,9.231,-34.802,2.674,0.015025,Pass
201.06,5.890,-37.968,6.371,0.009781,Pass,9.191,-35.246,2.703,0.014949,Pass
201.07,5.851,-38.419,6.402,0.009725,Pass,9.153,-35.653,2.724,0.014879,Pass
201.09,5.818,-38.813,6.427,0.009675,Pass,9.121,-36.006,2.741,0.014817,Pass
201.10,5.790,-39.137,6.438,0.009630,Pass,9.095,-36.295,2.746,0.014766,Pass
201.11,5.772,-39.351,6.430,0.009595,Pass,9.078,-36.483,2.735,0.014731,Pass
201.13,5.760,-39.491,6.408,0.009564,Pass,9.069,-36.604,2.711,0.014708,Pass
201.14,5.760,-39.490,6.368,0.009548,Pass,9.071,-36.597,2.674,0.014706,Pass
201.15,5.767,-39.414,6.321,0.009541,Pass,9.080,-36.522,2.631,0.014716,Pass
201.16,5.784,-39.224,6.262,0.009546,Pass,9.099,-36.346,2.580,0.014745,Pass
201.18,5.807,-38.966,6.192,0.009557,Pass,9.124,-36.109,2.519,0.014785,Pass
201.19,5.836,-38.630,6.116,0.009579,Pass,9.156,-35.802,2.456,0.014838,Pass
201.20,5.871,-38.230,6.032,0.009608,Pass,9.194,-35.438,2.385,0.014902,Pass
201.21,5.907,-37.827,5.942,0.009635,Pass,9.232,-35.072,2.309,0.014966,Pass
201.23,5.942,-37.424,5.850,0.009662,Pass,9.270,-34.706,2.232,0.015030,Pass
201.24,5.973,-37.071,5.762,0.009684,Pass,9.303,-34.386,2.156,0.015086,Pass
201.25,5.998,-36.783,5.676,0.009696,Pass,9.331,-34.126,2.082,0.015132,Pass
201.26,6.015,-36.591,5.591,0.009695,Pass,9.350,-33.952,2.005,0.015160,Pass
201.27,6.022,-36.513,5.509,0.009678,Pass,9.360,-33.883,1.929,0.015170,Pass
201.29,6.020,-36.536,5.437,0.009648,Pass,9.360,-33.904,1.859,0.015162,Pass
201.30,6.008,-36.684,5.375,0.009604,Pass,9.350,-34.038,1.797,0.015134,Pass
201.31,5.986,-36.936,5.332,0.009550,Pass,9.330,-34.267,1.751,0.015088,Pass
201.32,5.952,-37.332,5.307,0.009479,Pass,9.298,-34.629,1.719,0.015020,Pass
