*Panel elements
PID=1, EIDs = 72420, 72421, 72451, 72450
PID=2, EIDs = 72424, 72455, 72425, 72454

Time (s),σx (PID=1),σy (PID=1),τxy (PID=1),UF (PID=1),Buckling Safety (PID=1),σx (PID=2),σy (PID=2),τxy (PID=2),UF (PID=2),Buckling Safety (PID=2)
390.61,4.994,-48.589,5.468,0.007854,Pass,8.431,-45.079,1.769,0.013307,Pass
390.63,4.965,-48.926,5.479,0.007807,Pass,8.399,-45.386,1.770,0.013245,Pass
390.64,4.932,-49.294,5.513,0.007764,Pass,8.366,-45.723,1.793,0.013182,Pass
390.65,4.900,-49.657,5.573,0.007732,Pass,8.332,-46.055,1.843,0.013123,Pass
390.66,4.869,-50.009,5.656,0.007710,Pass,8.299,-46.377,1.916,0.013068,Pass
390.67,4.841,-50.333,5.751,0.007697,Pass,8.269,-46.674,2.001,0.013021,Pass
390.69,4.815,-50.627,5.851,0.007691,Pass,8.242,-46.944,2.093,0.012979,Pass
390.70,4.796,-50.839,5.951,0.007698,Pass,8.221,-47.136,2.185,0.012952,Pass
390.71,4.782,-50.996,6.042,0.007711,Pass,8.206,-47.276,2.271,0.012935,Pass
390.73,4.776,-51.059,6.120,0.007732,Pass,8.198,-47.327,2.345,0.012932,Pass
390.74,4.777,-51.045,6.177,0.007757,Pass,8.198,-47.306,2.401,0.012940,Pass
390.75,4.785,-50.945,6.227,0.007792,Pass,8.205,-47.204,2.451,0.012961,Pass
390.76,4.803,-50.744,6.254,0.007832,Pass,8.220,-47.005,2.480,0.012996,Pass
390.77,4.825,-50.480,6.272,0.007878,Pass,8.241,-46.749,2.502,0.013041,Pass
390.79,4.851,-50.186,6.297,0.007932,Pass,8.265,-46.465,2.533,0.013092,Pass
390.80,4.880,-49.848,6.323,0.007993,Pass,8.293,-46.141,2.565,0.013151,Pass
390.81,4.912,-49.470,6.338,0.008055,Pass,8.324,-45.780,2.587,0.013216,Pass
390.83,4.946,-49.082,6.354,0.008119,Pass,8.356,-45.410,2.610,0.013282,Pass
390.84,4.982,-48.657,6.363,0.008186,Pass,8.391,-45.006,2.626,0.013354,Pass
390.85,5.016,-48.272,6.379,0.008249,Pass,8.423,-44.640,2.650,0.013421,Pass
390.86,5.049,-47.888,6.399,0.008315,Pass,8.454,-44.274,2.677,0.013487,Pass
390.88,5.078,-47.550,6.430,0.008378,Pass,8.482,-43.953,2.714,0.013548,Pass
390.89,5.103,-47.259,6.462,0.008436,Pass,8.506,-43.674,2.751,0.013601,Pass
390.90,5.123,-47.022,6.502,0.008488,Pass,8.524,-43.446,2.795,0.013645,Pass
390.91,5.137,-46.870,6.546,0.008529,Pass,8.536,-43.296,2.840,0.013677,Pass
390.92,5.145,-46.769,6.588,0.008563,Pass,8.543,-43.192,2.882,0.013698,Pass
390.94,5.148,-46.739,6.626,0.008584,Pass,8.544,-43.153,2.919,0.013707,Pass
390.95,5.145,-46.772,6.657,0.008592,Pass,8.539,-43.171,2.946,0.013704,Pass
390.96,5.136,-46.874,6.688,0.008590,Pass,8.529,-43.252,2.972,0.013688,Pass
390.98,5.124,-47.008,6.705,0.008578,Pass,8.515,-43.363,2.984,0.013664,Pass
390.99,5.107,-47.204,6.714,0.008552,Pass,8.497,-43.531,2.986,0.013629,Pass
391.00,5.088,-47.412,6.714,0.008520,Pass,8.477,-43.710,2.978,0.013589,Pass
391.01,5.067,-47.657,6.714,0.008483,Pass,8.455,-43.925,2.970,0.013543,Pass
391.02,5.043,-47.927,6.718,0.008444,Pass,8.430,-44.164,2.964,0.013493,Pass
391.04,5.021,-48.177,6.717,0.008406,Pass,8.407,-44.387,2.955,0.013445,Pass
391.05,4.999,-48.430,6.720,0.008369,Pass,8.383,-44.615,2.950,0.013399,Pass
391.06,4.979,-48.653,6.726,0.008338,Pass,8.362,-44.817,2.949,0.013358,Pass
391.08,4.963,-48.837,6.744,0.008318,Pass,8.345,-44.985,2.961,0.013326,Pass
391.09,4.950,-48.975,6.767,0.008307,Pass,8.331,-45.111,2.978,0.013303,Pass
391.10,4.943,-49.059,6.799,0.008308,Pass,8.323,-45.188,3.008,0.013293,Pass
391.11,4.943,-49.053,6.846,0.008330,Pass,8.322,-45.183,3.054,0.013300,Pass
391.13,4.949,-48.979,6.900,0.008365,Pass,8.327,-45.114,3.108,0.013321,Pass
391.14,4.962,-48.825,6.957,0.008414,Pass,8.339,-44.968,3.168,0.013357,Pass
391.15,4.981,-48.605,7.009,0.008470,Pass,8.357,-44.757,3.223,0.013403,Pass
391.16,5.005,-48.334,7.054,0.008531,Pass,8.379,-44.496,3.273,0.013457,Pass
391.17,5.031,-48.032,7.084,0.008591,Pass,8.404,-44.202,3.309,0.013513,Pass
391.19,5.061,-47.685,7.100,0.008650,Pass,8.433,-43.861,3.330,0.013575,Pass
391.20,5.092,-47.336,7.091,0.008699,Pass,8.462,-43.516,3.328,0.013631,Pass
391.21,5.122,-46.986,7.061,0.008737,Pass,8.491,-43.166,3.303,0.013683,Pass
391.23,5.151,-46.653,6.998,0.008758,Pass,8.519,-42.829,3.245,0.013725,Pass
391.24,5.178,-46.351,6.910,0.008764,Pass,8.544,-42.521,3.161,0.013757,Pass
391.25,5.202,-46.073,6.803,0.008757,Pass,8.567,-42.235,3.057,0.013781,Pass
391.26,5.221,-45.857,6.684,0.008737,Pass,8.585,-42.011,2.940,0.013793,Pass
391.27,5.237,-45.675,6.561,0.008710,Pass,8.600,-41.822,2.818,0.013798,Pass
391.29,5.245,-45.584,6.439,0.008671,Pass,8.607,-41.724,2.697,0.013790,Pass
391.30,5.248,-45.547,6.323,0.008627,Pass,8.609,-41.682,2.580,0.013774,Pass
391.31,5.246,-45.564,6.212,0.008578,Pass,8.606,-41.695,2.467,0.013749,Pass
391.33,5.236,-45.673,6.108,0.008519,Pass,8.595,-41.801,2.359,0.013711,Pass
391.34,5.222,-45.830,6.009,0.008454,Pass,8.580,-41.955,2.255,0.013665,Pass
391.35,5.206,-46.013,5.917,0.008389,Pass,8.563,-42.136,2.158,0.013617,Pass
391.36,5.186,-46.240,5.839,0.008324,Pass,8.542,-42.361,2.075,0.013564,Pass
391.38,5.165,-46.473,5.779,0.008264,Pass,8.520,-42.592,2.009,0.013513,Pass
391.39,5.142,-46.727,5.738,0.008209,Pass,8.497,-42.841,1.961,0.013461,Pass
391.40,5.120,-46.974,5.711,0.008161,Pass,8.474,-43.079,1.929,0.013412,Pass
391.41,5.098,-47.221,5.704,0.008121,Pass,8.452,-43.314,1.916,0.013366,Pass
391.42,5.078,-47.447,5.715,0.008091,Pass,8.431,-43.524,1.920,0.013326,Pass
391.44,5.060,-47.657,5.743,0.008070,Pass,8.412,-43.713,1.942,0.013290,Pass
391.45,5.043,-47.849,5.786,0.008057,Pass,8.394,-43.880,1.979,0.013261,Pass
391.46,5.030,-47.999,5.840,0.008056,Pass,8.380,-44.002,2.027,0.013240,Pass
391.48,5.020,-48.114,5.903,0.008063,Pass,8.369,-44.087,2.085,0.013226,Pass
391.49,5.015,-48.182,5.971,0.008080,Pass,8.361,-44.123,2.148,0.013220,Pass
391.50,5.012,-48.223,6.036,0.008101,Pass,8.357,-44.132,2.209,0.013221,Pass
391.51,5.014,-48.202,6.101,0.008131,Pass,8.358,-44.083,2.272,0.013232,Pass
391.52,5.020,-48.128,6.161,0.008167,Pass,8.363,-43.985,2.331,0.013250,Pass
391.54,5.032,-47.994,6.216,0.008210,Pass,8.373,-43.835,2.386,0.013280,Pass
391.55,5.049,-47.805,6.259,0.008256,Pass,8.388,-43.637,2.431,0.013316,Pass
391.56,5.070,-47.560,6.283,0.008303,Pass,8.408,-43.392,2.458,0.013359,Pass
391.58,5.097,-47.255,6.284,0.008349,Pass,8.434,-43.096,2.465,0.013410,Pass
391.59,5.129,-46.885,6.265,0.008397,Pass,8.464,-42.745,2.453,0.013468,Pass
391.60,5.165,-46.475,6.226,0.008442,Pass,8.498,-42.362,2.422,0.013530,Pass
391.61,5.202,-46.041,6.176,0.008486,Pass,8.535,-41.962,2.382,0.013596,Pass
391.63,5.242,-45.579,6.114,0.008531,Pass,8.574,-41.541,2.332,0.013665,Pass
391.64,5.284,-45.097,6.043,0.008574,Pass,8.615,-41.104,2.272,0.013735,Pass
391.65,5.325,-44.613,5.970,0.008618,Pass,8.656,-40.666,2.211,0.013807,Pass
391.66,5.364,-44.171,5.903,0.008659,Pass,8.693,-40.267,2.156,0.013873,Pass
391.67,5.399,-43.758,5.847,0.008699,Pass,8.728,-39.895,2.111,0.013935,Pass
391.69,5.430,-43.407,5.807,0.008737,Pass,8.758,-39.579,2.080,0.013990,Pass
391.70,5.455,-43.119,5.776,0.008768,Pass,8.782,-39.317,2.056,0.014035,Pass
391.71,5.475,-42.884,5.753,0.008795,Pass,8.802,-39.098,2.039,0.014071,Pass
391.73,5.486,-42.755,5.734,0.008808,Pass,8.813,-38.974,2.024,0.014092,Pass
391.74,5.489,-42.721,5.723,0.008809,Pass,8.816,-38.931,2.014,0.014096,Pass
391.75,5.484,-42.789,5.721,0.008799,Pass,8.810,-38.979,2.010,0.014083,Pass
391.76,5.467,-42.981,5.728,0.008773,Pass,8.793,-39.138,2.012,0.014051,Pass
391.77,5.441,-43.286,5.746,0.008734,Pass,8.767,-39.401,2.023,0.014001,Pass
391.79,5.407,-43.687,5.771,0.008683,Pass,8.733,-39.752,2.037,0.013934,Pass
391.80,5.363,-44.186,5.801,0.008619,Pass,8.690,-40.196,2.056,0.013853,Pass
391.81,5.315,-44.743,5.834,0.008548,Pass,8.642,-40.696,2.076,0.013760,Pass
391.83,5.260,-45.384,5.873,0.008466,Pass,8.587,-41.279,2.100,0.013656,Pass
391.84,5.200,-46.068,5.913,0.008378,Pass,8.528,-41.907,2.124,0.013543,Pass
391.85,5.138,-46.782,5.953,0.008286,Pass,8.466,-42.571,2.149,0.013426,Pass
391.86,5.076,-47.498,5.987,0.008192,Pass,8.405,-43.242,2.168,0.013308,Pass
391.88,5.015,-48.191,6.011,0.008097,Pass,8.345,-43.898,2.177,0.013192,Pass
391.89,4.961,-48.816,6.024,0.008008,Pass,8.291,-44.495,2.178,0.013086,Pass
391.90,4.910,-49.395,6.028,0.007924,Pass,8.241,-45.052,2.172,0.012988,Pass
391.91,4.867,-49.885,6.029,0.007850,Pass,8.198,-45.531,2.164,0.012905,Pass
391.92,4.831,-50.286,6.026,0.007789,Pass,8.164,-45.927,2.154,0.012836,Pass
391.94,4.805,-50.586,6.020,0.007741,Pass,8.138,-46.230,2.144,0.012784,Pass
391.95,4.788,-50.773,6.010,0.007709,Pass,8.122,-46.425,2.133,0.012752,Pass
391.96,4.782,-50.839,6.000,0.007694,Pass,8.116,-46.503,2.124,0.012740,Pass
391.98,4.787,-50.782,5.993,0.007700,Pass,8.121,-46.461,2.120,0.012749,Pass
391.99,4.802,-50.610,5.986,0.007722,Pass,8.137,-46.307,2.119,0.012779,Pass
392.00,4.826,-50.324,5.974,0.007760,Pass,8.162,-46.039,2.115,0.012827,Pass
392.01,4.859,-49.952,5.954,0.007807,Pass,8.194,-45.685,2.105,0.012888,Pass
392.02,4.899,-49.495,5.922,0.007863,Pass,8.234,-45.244,2.083,0.012963,Pass
392.04,4.943,-48.989,5.882,0.007922,Pass,8.278,-44.753,2.054,0.013045,Pass
392.05,4.990,-48.454,5.835,0.007985,Pass,8.325,-44.231,2.019,0.013131,Pass
392.06,5.037,-47.920,5.780,0.008044,Pass,8.372,-43.709,1.976,0.013217,Pass
392.08,5.082,-47.405,5.720,0.008099,Pass,8.416,-43.206,1.927,0.013298,Pass
392.09,5.124,-46.925,5.654,0.008147,Pass,8.458,-42.736,1.872,0.013373,Pass
392.10,5.160,-46.515,5.587,0.008184,Pass,8.494,-42.338,1.813,0.013435,Pass
392.11,5.187,-46.208,5.525,0.008207,Pass,8.520,-42.041,1.758,0.013481,Pass
392.13,5.207,-45.975,5.470,0.008222,Pass,8.540,-41.819,1.708,0.013513,Pass
392.14,5.217,-45.860,5.415,0.008219,Pass,8.549,-41.716,1.655,0.013526,Pass
392.15,5.218,-45.845,5.367,0.008204,Pass,8.549,-41.712,1.608,0.013522,Pass
392.16,5.208,-45.954,5.324,0.008171,Pass,8.539,-41.832,1.564,0.013497,Pass
392.17,5.189,-46.156,5.283,0.008125,Pass,8.521,-42.041,1.519,0.013456,Pass
392.19,5.164,-46.437,5.247,0.008069,Pass,8.495,-42.328,1.477,0.013401,Pass
392.20,5.129,-46.831,5.219,0.007998,Pass,8.460,-42.722,1.441,0.013329,Pass
392.21,5.091,-47.258,5.196,0.007925,Pass,8.421,-43.146,1.409,0.013250,Pass
392.23,5.049,-47.742,5.185,0.007848,Pass,8.378,-43.620,1.387,0.013164,Pass
392.24,5.005,-48.235,5.188,0.007774,Pass,8.334,-44.099,1.379,0.013076,Pass
392.25,4.959,-48.751,5.206,0.007702,Pass,8.288,-44.595,1.384,0.012987,Pass
392.26,4.916,-49.239,5.239,0.007640,Pass,8.244,-45.058,1.405,0.012904,Pass
392.27,4.875,-49.706,5.284,0.007585,Pass,8.202,-45.495,1.437,0.012825,Pass
392.29,4.838,-50.126,5.350,0.007545,Pass,8.164,-45.883,1.492,0.012756,Pass
392.30,4.809,-50.467,5.436,0.007525,Pass,8.133,-46.189,1.566,0.012703,Pass
392.31,4.786,-50.726,5.532,0.007522,Pass,8.108,-46.416,1.653,0.012666,Pass
392.33,4.770,-50.904,5.637,0.007534,Pass,8.091,-46.563,1.750,0.012643,Pass
392.34,4.765,-50.970,5.746,0.007565,Pass,8.084,-46.604,1.854,0.012641,Pass
392.35,4.769,-50.918,5.855,0.007615,Pass,8.086,-46.534,1.961,0.012659,Pass
392.36,4.783,-50.755,5.962,0.007681,Pass,8.098,-46.362,2.067,0.012697,Pass
392.38,4.808,-50.471,6.064,0.007764,Pass,8.121,-46.080,2.172,0.012755,Pass
392.39,4.844,-50.057,6.158,0.007863,Pass,8.154,-45.680,2.272,0.012835,Pass
392.40,4.888,-49.544,6.250,0.007976,Pass,8.196,-45.194,2.373,0.012933,Pass
392.41,4.941,-48.927,6.334,0.008102,Pass,8.247,-44.615,2.467,0.013047,Pass
392.42,5.001,-48.234,6.410,0.008237,Pass,8.304,-43.971,2.557,0.013173,Pass
392.44,5.067,-47.474,6.481,0.008381,Pass,8.367,-43.271,2.644,0.013311,Pass
392.45,5.136,-46.673,6.555,0.008532,Pass,8.434,-42.537,2.735,0.013458,Pass
392.46,5.207,-45.849,6.630,0.008688,Pass,8.503,-41.784,2.828,0.013609,Pass
392.48,5.277,-45.030,6.703,0.008842,Pass,8.571,-41.038,2.917,0.013760,Pass
392.49,5.346,-44.225,6.779,0.008997,Pass,8.637,-40.304,3.011,0.013910,Pass
392.50,5.411,-43.476,6.855,0.009144,Pass,8.700,-39.622,3.102,0.014051,Pass
392.51,5.470,-42.788,6.926,0.009280,Pass,8.756,-38.991,3.186,0.014180,Pass
392.52,5.522,-42.176,6.987,0.009401,Pass,8.806,-38.427,3.259,0.014295,Pass
392.54,5.564,-41.694,7.032,0.009495,Pass,8.846,-37.978,3.313,0.014384,Pass
392.55,5.597,-41.308,7.063,0.009569,Pass,8.876,-37.610,3.348,0.014453,Pass
392.56,5.617,-41.078,7.093,0.009617,Pass,8.894,-37.385,3.380,0.014495,Pass
392.58,5.628,-40.946,7.111,0.009646,Pass,8.903,-37.245,3.396,0.014516,Pass
392.59,5.628,-40.946,7.105,0.009642,Pass,8.901,-37.226,3.385,0.014509,Pass
392.60,5.619,-41.044,7.086,0.009618,Pass,8.890,-37.296,3.359,0.014482,Pass
392.61,5.600,-41.258,7.061,0.009573,Pass,8.869,-37.475,3.325,0.014434,Pass
392.63,5.575,-41.542,7.033,0.009516,Pass,8.843,-37.722,3.286,0.014373,Pass
392.64,5.547,-41.872,6.992,0.009446,Pass,8.812,-38.015,3.232,0.014301,Pass
392.65,5.512,-42.270,6.938,0.009360,Pass,8.776,-38.378,3.166,0.014215,Pass
392.66,5.476,-42.670,6.875,0.009269,Pass,8.740,-38.749,3.090,0.014128,Pass
392.67,5.440,-43.078,6.800,0.009171,Pass,8.703,-39.133,3.003,0.014037,Pass
392.69,5.405,-43.476,6.718,0.009073,Pass,8.667,-39.516,2.910,0.013948,Pass
392.70,5.373,-43.840,6.633,0.008978,Pass,8.634,-39.873,2.815,0.013865,Pass
392.71,5.345,-44.148,6.532,0.008887,Pass,8.606,-40.182,2.707,0.013790,Pass
392.73,5.323,-44.397,6.413,0.008796,Pass,8.583,-40.438,2.581,0.013722,Pass
392.74,5.306,-44.583,6.290,0.008715,Pass,8.565,-40.637,2.454,0.013667,Pass
392.75,5.297,-44.679,6.169,0.008649,Pass,8.556,-40.751,2.331,0.013628,Pass
392.76,5.295,-44.698,6.064,0.008602,Pass,8.553,-40.793,2.225,0.013607,Pass
392.77,5.300,-44.630,5.973,0.008576,Pass,8.558,-40.749,2.136,0.013604,Pass
392.79,5.314,-44.466,5.907,0.008574,Pass,8.571,-40.610,2.074,0.013622,Pass
392.80,5.333,-44.245,5.867,0.008591,Pass,8.590,-40.413,2.038,0.013652,Pass
392.81,5.358,-43.952,5.843,0.008626,Pass,8.614,-40.141,2.020,0.013699,Pass
392.83,5.387,-43.627,5.832,0.008671,Pass,8.642,-39.830,2.015,0.013752,Pass
392.84,5.419,-43.259,5.847,0.008733,Pass,8.673,-39.474,2.036,0.013817,Pass
392.85,5.453,-42.867,5.877,0.008805,Pass,8.706,-39.088,2.073,0.013887,Pass
392.86,5.486,-42.493,5.911,0.008876,Pass,8.738,-38.713,2.113,0.013956,Pass
392.88,5.519,-42.113,5.944,0.008947,Pass,8.771,-38.327,2.151,0.014025,Pass
392.89,5.550,-41.765,5.971,0.009012,Pass,8.801,-37.971,2.184,0.014089,Pass
392.90,5.577,-41.455,5.989,0.009068,Pass,8.827,-37.648,2.206,0.014145,Pass
